PRODUCT	ATT 1	ATT 2	ATT 3	ATT 5	ATT 6	ATT 7	ATT 9	ATT 10	ATT 11	ATT 13	ATT 14	ATT 15	ATT 20	ATT 22	ATT 31	ATT 32
BB40197	BRITTON FINE S40 WALL HUNG BIDET	262	20120	14500	13056	2000000	2000000	5500	0	900000	1		S	40.197	1	
UV200HO1Z	JOULE CYCLONE 200L HO IND PP (JOULE CYCLONE 1Z)	141	10152	126015	115934	16802100	16802100	5000	0	8401050	1		S	TUMI-H0200-L2C	1	
A030013H	MERLYN IONIC EXPRESS BIFOLD DOOR & INLINE PANEL 1040-1100	34	13051	38860	32160	5360000	5360000	6000	0	2144000	1		S	A030013H	1	
MCWCF21R	150MM > 300MM FOR BACK TO WALL WC PANS FLEX WC CONNECTOR	191	18150	1599	1465	199400	199400	4155	0	116549	1		S	WC-F21R	1	
UV200HO2Z	JOULE CYCLONE 200L HO IND PP (JOULE CYCLONE 2Z)	141	10152	131578	121052	17543800	17543800	5000	0	8771900	1		S	TUMI-H0200-L3C	1	
BBF804000G	AMPM LIKE THERMOSTATIC BAR VALVE SHOWER ORDER KIT SEPERATELY	261	20120	11250	10216	1500000	1500000	5200	0	720000	1		S	F804000G	1	
BB993001	AQUALISA TURBO CHROME FIXED HEAD KIT	262	20120	9932	8943	1370000	1370000	4000	0	822000	1		S	99.30.01	1	
BBBIR10QT	BURLINGTON QT BIRKENHEAD REGAL 2H BRIDGE BASIN MIXER PLUG & CHAIN HIGH/LOW CENTRECOM:	262	20120	0	0	3158300	3158300	1000	0	2842470	1		S	BIR10-QT	1	
BBBR110	BRITTON SOAP DISH & SHELF WITH TOWEL RAIL 350W 105D	262	20120	3625	3264	500000	500000	5500	0	225000	1		S	BR1+10	1	
A030014H	MERLYN IONIC EXPRESS BIFOLD DOOR & INLINE PANEL 1080-1140	34	13051	43065	35640	5940000	5940000	6000	0	2376000	1		S	A030014H	1	
BBBR115	BRITTON 2 SOAP DISHES ON 200 SHELF	262	20120	3685	3318	508300	508300	5500	0	228735	1		S	BR1+1+5	1	
BB3019673TH	BRITTON RADIUS/CURVE S30 3H 500 BASIN	262	20120	9062	8160	1250000	1250000	5500	0	562500	1		S	30.1967.3TH	1	
A030015H	MERLYN IONIC EXPRESS BIFOLD DOOR & INLINE PANEL 1140-1200	34	13051	43065	35640	5940000	5940000	6000	0	2376000	1		S	A030015H	1	
MCWCF23R	230MM > 440MM FLEX WC CONNECTOR	191	18150	1599	1465	169400	169400	4155	0	99014	1		S	WC-F23R	1	
BBBR125	BRITTON SOAP DISH & MUG ON 200 SHELF	262	20120	3685	3318	508300	508300	5500	0	228735	1		S	BR1+2+5	1	
A030016H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1080 - 1140	34	13051	38280	31680	5280000	5280000	6000	0	2112000	1		S	A030016H	1	
AAV15	ROBCOCAL 15MM AUTO AIR VENT	151	11220	399	382	25500	25500	0	0	25500	1		S	502649	1	1
BBBR135	BRITTON SOAP DISH & DISPENSER ON 200 SHELF	262	20120	5075	4569	700000	700000	5500	0	315000	1		S	BR1+3+5	1	
RH5CI	RH5"CI" RECTANGULAR BEADED HOPPER	21	61215	0	0	296200	296200	4716	0	156512	1		S	RH5CI	1	
BBA55345464	AMPM BLISS TOWEL BAR	261	20120	3437	3121	458300	458300	5200	0	219984	1		S	A55345464	1	
A030017H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1140-1200	34	13051	38280	31680	5280000	5280000	6000	0	2112000	1		S	A030017H	1	
HEPFI2234	HEP2O BRASS ADAPTER 22X3/4 PF/TF	251	23012	468	468	74300	74300	4800	1500	32840	1		S	HX28/22W	1	
UV250HO1Z	JOULE CYCLONE 250L HO IND PP (JOULE CYCLONE 1Z)	141	10152	133161	122508	17754800	17754800	5000	0	8877400	1		S	TUMI-H0250-L2C	1	
WB200	WB100 100 LITRE PP SLIM WATER BUTT	21	61215	5999	5999	241800	241800	5161	0	117007	1		S	WB200	1	
BAT230MI	MILANO 1750X850 FREESTANDING BATH	81	11011	73071	67450	11241700	11241700	6000	0	4496680	1		S	BAT230MI	1	
BRRSDSMC	RENAISSANCE DECK SINK MIXER CHROME PLATED	108	21809	9900	9900	2133300	2133300	5450	0	970651	1		S	RS DSM C	1	
FUR216AS	ASTLEY - FLOOR STANDING UNIT - 2 DOOR 800MM STONE GREY WOODGRAIN	91	11011	18416	16999	2833300	2833300	6000	0	1133320	1		S	FUR216AS	1	
A030018H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1180-1240	34	13051	38280	31880	5280000	5280000	6000	0	2112000	1		S	A030018H	1	
MCWCF26R	260MM > 640MM FLEX WC CONNECTOR	191	18150	1599	1465	169400	169400	4155	0	99014	1		S	WC-F26R	1	
S80SQTO	TOUCHSTONE SQUARE TRAY 800	37	13051	5889	5199	812400	812400	5500	0	365580	1		S	S80SQTO	1	
BBC501738WH	AMPM INSPIRE WALL HUNG PAN SEAT NOT INCLUDED	261	20120	17750	16119	2366700	2366700	5200	0	1136016	1		S	C501738WH	1	
UV250HO2Z	JOULE CYCLONE 250L HO IND PP (JOULE CYCLONE 2Z)	141	10152	138723	127625	18496500	18496500	5000	0	9248250	1		S	TUMI-H0250-L3C	1	
A030019H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1240-1300	34	13051	38280	31680	5280000	5280000	6000	0	2112000	1		S	A030019H	1	
S80SQUP	MERLYN UPSTAND SQUARE TRAY 800	38	13051	7657	6759	1056200	1056200	5500	0	475290	1		S	S80SQUP	1	
A030020H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1280-1340	34	13051	38280	31680	5280000	5280000	6000	0	2112000	1		S	A030020H	1	
BRFLT3HBASC	FLUTE 3HBAS CHROME	102	21809	14400	13200	2000000	2000000	5450	0	910000	1		S	FLT 3HBAS C	1	
A030021H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1340-1400	34	13051	38280	31680	5280000	5280000	6000	0	2112000	1		S	A030021H	1	
BRHYPOWSHXW	HYDROPOWER THERMOSTATIC POWER SHOWER WHITE	110	21809	26640	24420	3700000	3700000	5450	0	1683500	1		S	HY POWSHX W	1	
A030022H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1370-1450	34	13051	51257	42420	7070000	7070000	6000	0	2828000	1		S	A030022H	1	
ECOTRV	ECOCAL 15MM ANGLED TRV	151	11220	899	839	55800	55800	0	0	55800	1		S	200425 LTC	1	50
UV300HO1Z	JOULE CYCLONE 300L HO IND PP (JOULE CYCLONE 1Z)	141	10152	140663	129410	18755100	18755100	5000	0	9377550	1		S	TUMI-H0300-L2C	1	
BBF0280000	AMPM LIKE 3 SPRAY HANDSET ONLY	261	20120	1562	1418	208300	208300	5200	0	99984	1		S	F0280000	1	
A030023H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1480-1540	34	13051	45530	37680	6280000	6280000	6000	0	2512000	1		S	A030023H	1	
UV300HO2Z	JOULE CYCLONE 300L HO IND PP (JOULE CYCLONE 2Z)	141	10152	146223	134525	19496400	19496400	5000	0	9748200	1		S	TUMI-H0300-L3C	1	
BBBR210	BRITTON MUG & SHELF WITH TOWEL RAIL 350W 105D	262	20120	3625	3264	500000	500000	5500	0	225000	1		S	BR2+10	1	
A030024H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1540-1600	34	13051	45530	37680	6280000	6280000	6000	0	2512000	1		S	A030024H	1	
BBB7ES	CLEARWATER / BURLINGTON WASH STAND FOR 550 ROLL TOP BASIN	262	20120	0	0	2666700	2666700	1000	1000	2160027	1		S	B7ES	1	
MCSPM16F1	STRAIGHT PRESS C/W FT 16X1/2" (SWIVEL)	121	13010	642	567	75600	75600	5500	0	34020	1		S	SPM16F1	1	1
BRPM2SQSHXVOC	PRISM EXP SEQ CHROME VALVE	110	21809	22440	20570	3116700	3116700	5450	0	1418098	1		S	PM2 SQSHXVO C	1	
MCSPM16F2	STRAIGHT PRESS C/W FT 16X3/4" (SWIVEL)	121	13010	731	645	86000	86000	5500	0	38700	1		S	SPM16F2	1	1
A030025H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1580-1640	34	13051	47632	39420	6570000	6570000	6000	0	2628000	1		S	A030025H	1	
BBA30CHR	CLEARGREEN DEEP WIRE REC. BASKET 80MM DEEP AND 260 WIDE	262	20120	3564	3209	491700	491700	5500	0	221265	1		S	A30CHR	1	
BBBR225	BRITTON 2 MUGS ON 200 SHELF	262	20120	3685	3318	508300	508300	5500	0	228735	1		S	BR2+2+5	1	
BRBRGBSMC	BRIGHT BSM CHROME	102	21809	18000	16500	2500000	2500000	5450	0	1137500	1		S	BRG BSM C	1	
A030026H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1640-1700	34	13051	47632	39420	6570000	6570000	6000	0	2628000	1		S	A030026H	1	
BBBR235	BRITTON MUG & SOAP DISPENSER ON 200 SHELF	262	20120	5075	4569	700000	700000	5500	0	315000	1		S	BR2+3+5	1	
A030027H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1670 - 1750	34	13051	58507	48420	8070000	8070000	6000	0	3228000	1		S	A030027H	1	
Q22406PH	QUINN LIGNA 400X600DC Q22406PH	5	17181	7659	6987	1343800	1343800	7000	0	403140	1		S	Q22406PH	1	
RWFCUBE	IMPAKT CUBE UNIT	92	11011	6251	5770	961800	961800	6000	0	384720	1		S	RWFCUBE	1	
BBF0780000	AMPM LIKE SHOWERSPOT SLIDE RAIL KIT ONLY INCL. FIXED HEAD HANDSET HOSE & OUTLET	261	20120	16187	14700	2158300	2158300	5200	0	1035984	1		S	F0780000	1	
Q22406PL	QUINN COMPLA 400X600DC Q22406PL	5	17181	10267	9334	1866900	1866900	7000	0	560070	1		S	Q22406PL	1	
K16300	BARLO COMPACT-B 600X300SC Q11603CB 1055 BTU	1	20118	1195	1045	341700	341700	7800	0	75174	1		S	Q11603CB	1	
A030028H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1730 - 1810	34	13051	58507	48420	8070000	8070000	6000	0	3228000	1		S	A030028H	1	
MCWCCON1	STRAIGHT RIG WC CONNECTOR	191	18150	489	395	44200	44200	4155	0	25834	1		S	WC-CON1	1	
BBARCA70CHR	ARCADE CHROME SEAT HINGES (INCL. SCREWS)	262	20120	0	0	0	0	4000	0	0	1		S	ARCA70.CHR	1	
BRQSTSQSHXARC	QUEST THERMO SHOWER VALVE INC KIT	110	21809	21000	19900	4258300	4258300	6947	0	1300058	1		S	QST SQSHXAR C	1	
MCWCCON2	STRAIGHT ADJUSTABLE LENGTH RIG WC CONNECTOR	191	18150	449	395	48100	48100	4155	0	28114	1		S	WC-CON2	1	
BBANR12QT	BURLINGTON QT ANGLESEY REGAL 3H BASIN MIXER WITH POP UP WASTE	262	20120	0	0	2991700	2991700	1000	0	2692530	1		S	ANR12-QT	1	
A030029H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1780-1840	34	13051	48865	40440	6740000	6740000	6000	0	2696000	1		S	A030029H	1	
MCWCCON4	22MM OFFSET RIG WC CONNECTOR	191	18150	489	395	44200	44200	4155	0	25834	1		S	WC-CON4	1	
4818DPTL	1200X450 DIRECT PTL SS F JOULE	142	10152	20534	18862	2387700	2387700	5000	0	1193850	1		S	TSEMVD-12045FC	1	
MCWCCON8	90DEG BEND ADJUSTABLE LENGTH RIG WC CONNECTOR	191	18150	599	495	56000	56000	4155	0	32732	1		S	WC-CON8	1	
POT080OP	OPTIONS 600 PAN	72	11011	4983	4600	766700	766700	6000	0	306680	1		S	POT080OP	1	
QRC6RAL	QUINN TOPAZ 1200X600 QRC6RAL	5	17181	16344	15087	2514500	2514500	6000	0	1005800	1		S	QRC6RAL	1	
A030030H	MERLYN IONIC EXPRESS SLIDING DOOR & INLINE PANEL 1840-1900	34	13051	48865	40440	6740000	6740000	6000	0	2696000	1		S	A030030H	1	
BBBURT47BLA	BURLINGTON BLACK ALUMINIUM FRAME MIRROR	262	20120	19877	17897	2741700	2741700	5500	0	1233765	1		S	BUR.T47BLA	1	
BBM15MOX1151SG	AMPM AWE 1150 MIRROR WITH LIGHT	261	20120	59187	53750	7891700	7891700	5200	0	3788016	1		S	M15MOX1151SG	1	
BBN10CS	CLEARWATER CLEARSTONE 1690X800 BATELLO GRANDE LEGS ON CORNERSCAN ONLY USE L1 FEET	262	20120	0	0	16583300	16583300	1000	1000	13432473	1		S	N10CS	1	
BRMZSNKEFC	MONZA EASYFIT SINK MIXER	108	21809	11880	10890	1650000	1650000	5450	0	750750	1		S	MZ SNK EF C	1	
BBARCELBL12CHR	ARCADE CHR LIGHT WITH WHITE FINE PLEATED SHADE (IP44 FOR ZONE 2 & 3) COMPRISING:	262	20120	11781	10608	1625000	1625000	5500	0	731250	1		S	ARC.EL/BL12.CHR	1	
MCWCCONQ	90DEG SPACE SAVING BEND ADJUSTABLE LENGTH RIG WC CONNECTOR	191	18150	1199	975	104500	104500	4155	0	61080	1		S	WC-CONQ	1	
DFTP7000RF	DANFOSS TP 7000/RF PROG ROOM STAT + RX1	123	80114	8775	8575	686000	686000	0	0	686000	1		S	087N741800	1	
BRRDBSMC	REGENCY DECK MOUNTED BATH SHOWER MIXER CHROME PLATED	102	21809	10380	9515	1441700	1441700	5450	0	655973	1		S	R DBSM C	1	
BBBIR12QT	BURLINGTON QT BIRKENHEAD REGAL 3H BASIN MIXER WITH POP UP WASTE	262	20120	0	0	2991700	2991700	1000	0	2692530	1		S	BIR12-QT	1	
BBBR310	BRITTON SOAP DISPENSER & SHELF WITH TOWEL RAIL 350W 105D	262	20120	5014	4515	691700	691700	5500	0	311265	1		S	BR3+10	1	
4318DC7	1075X450 DIR COMBI E7 PTL G3 F JOULE	142	10152	24277	22301	2823000	2823000	5000	0	1411500	1		S	CC-B3I10745EUA	1	
BRRDBSMG	REGENCY DECK MOUNTED BATH SHOWER MIXER GOLD PLATED	102	21809	14700	13475	2041700	2041700	5450	0	928973	1		S	R DBSM G	1	
QS351842RAL	QUINN ADAGIO V S35 1800X420 QS351842RAL	5	17181	16995	15578	2832500	2832500	6250	0	1062187	1		S	QS351842RAL	1	
BRN2SQSHXVOC	1901 EXP SEQ CHROME VALVE	110	21809	22500	20625	3125000	3125000	5450	0	1421875	1		S	N2 SQSHXVO C	1	
IDVETHERM	IDEAL VOGUE RF ELECTRONIC PROG ROOM THERMOSTAT KIT	264	11616	15900	14900	1344500	1344500	0	0	1344500	1		S	208447	1	
BBB8ES	CLEARWATER / BURLINGTON WASH STAND FOR 650 ROLL TOP BASIN	262	20120	0	0	2750000	2750000	1000	1000	2227500	1		S	B8ES	1	
K231000	BARLO COMPACT-B 300X1000DC Q22310CB 3737 BTU	1	20118	4019	3719	1099600	1099600	7800	0	241912	1		S	Q22310CB	1	
HHXXC5015BU	HEP2O PB PIPE BL CONDUIT 15 BARRIER 50MTR	251	23012	12237	12237	1942400	1942400	4800	1500	858540	1		S	HXXC5015 BU	1	
BBM55CHL0341WG	AMPM BLISS TALL CABINET WHITE (LH HINGE)	261	20120	31250	28379	4166700	4166700	5200	0	2000016	1		S	M55CHL0341WG	1	
K16400	BARLO COMPACT-B 600X400SC Q11604CB 1407 BTU	1	20118	1045	945	326500	326500	7800	0	71830	1		S	Q11604CB	1	
SFP15100	SPEEDFIT 15MM X 100M COIL B-PEX PIPE	63	19160	9319	8295	1693100	1693100	6000	0	677240	1		S	15BPEX-100C	1	
MCTR10	1.5IN X 75MM SEAL RUNNING P SWIVEL TRAP	191	18150	559	559	63700	63700	3600	0	40768	1		S	TR10	1	
4818DC7	1200X450 DIR COMBI E7 PTL G3 F JOULE	142	10152	25714	23621	2990000	2990000	5000	0	1495000	1		S	CCCB3012045FEA	1	
ST9400A1002	HONEYWELL 24HR PROGRAMMER	153	80114	6950	5986	939200	939200	4950	0	474296	1		S	ST9400A1002	1	
BBANR13QT	BURLINGTON QT ANGLESEY REGAL 1H BIDET MIXER + PUW HIGH/LOW CENTRE	262	20120	0	0	1991700	1991700	1000	0	1792530	1		S	ANR13-QT	1	
BBBURB41TH	BURLINGTON 1H 560 EDWARDIAN BASIN	262	20120	7250	6528	1000000	1000000	5500	0	450000	1		S	BUR.B4.1TH	1	
POT081OP	OPTIONS 600 CISTERN	72	11011	4008	3700	616700	616700	6000	0	246680	1		S	POT081OP	1	
QS7022RAL	QUINN ADAGIO V S70 1800X600 QS7022RAL	5	17181	26929	24685	4488200	4488200	6250	0	1683075	1		S	QS7022RAL	1	
BBARCV34NKL	ARCADE TRENT CONCEALED THERMOSTATIC SHOWER VALVE INCLUDING HANDLE & CERAMIC LEVER	262	20120	23864	21488	3291700	3291700	5500	0	1481265	1		S	ARCV34.NKL	1	
IDPLUMEEXT	IDEAL PLUME EXTENSION KIT 1M (INDEPENDENTLOGICPLUS AND VOGUE)	264	11616	2700	2000	187600	187600	0	0	187600	1		S	203228	1	
L149RTDISP	MERLYN LEVEL 25 1400 X 900 RECTANGULAR- DISPLAY 1400 X 900	50	13051	26027	22976	3590000	3590000	5500	0	1615500	1		S	L149RTDISP	1	
BBC10B	AQUACAB 300 BLACK SINGLE DOOR WALL CABINET	262	20120	10814	9737	1491700	1491700	5500	0	671265	1		S	C10B	1	
BBC10G	AQUACAB 300 GREY SINGLE DOOR WALL CABINET	262	20120	10814	9737	1491700	1491700	5500	0	671265	1		S	C10G	1	
CARV10	10MM CP COSMOS ANGLE R/V PER 1	207	23051	0	247	29400	29400	5500	0	13230	1		S	1025	1	
SP502B	SP502 110MM BLACK 92.5*ACC.BRANCH	22	61215	1739	1639	250700	250700	6478	0	88296	1		S	SP502B	1	
CARV15	15MM CP COSMOS ANGLE R/V PER 1	207	23051	0	247	29400	29400	5500	0	13230	1		S	1027	1	
BBC10O	AQUACAB 300 OCEAN SINGLE DOOR WALL CABINET	262	20120	10814	9737	1491700	1491700	5500	0	671265	1		S	C10O	1	
S129QLTO	MERLYN TOUCHSTONE MERLYN OFFSET QUADRANT TRAY (LEFT) 1200 X 900	37	13051	12145	10721	1675200	1675200	5500	0	753840	1		S	S129QLTO	1	
SP502G	SP502 110MM GREY 92.5*ACC.BRANCH	22	61215	1739	1690	250700	250700	6478	0	88296	1		S	SP502G	1	
BBC10W	AQUACAB 300 WHITE SINGLE DOOR WALL CABINET	262	20120	10814	9737	1491700	1491700	5500	0	671265	1		S	C10W	1	
BBBIR13QT	BURLINGTON QT BIRKENHEAD REGAL 1H BIDET MIXER + PUW HIGH/LOW CENTRE	262	20120	0	0	1991700	1991700	1000	0	1792530	1		S	BIR13-QT	1	
BBB9ES	CLEARWATER / BURLINGTON WASH STAND FOR 750 ROLL TOP BASIN	262	20120	0	0	3000000	3000000	1000	1000	2430000	1		S	B9ES	1	
BBARCW21NKL	ARCADE P TRAP CONNECTION PIPE	262	20120	10210	9193	1408300	1408300	5500	0	633735	1		S	ARCW21.NKL	1	
BRZ2SQR12C	SINGLE PILLAR BASIN SOFT TOUCH TIMED FLOW TAP (WITH FLOW REGULATOR)	102	21809	4140	3795	575000	575000	5450	0	261625	1		S	Z2 SQR 1/2 C	1	
BBARC74NKL	ARCADE NICKEL 2 OUTLET EXPOSED VALVE WITH SHOWER ARN & FLEXI KIT	262	20120	58060	52278	8008300	8008300	5500	0	3603735	1		S	ARC74.NKL	1	
Q22408PH	QUINN LIGNA 400X800DC Q22408PH	5	17181	9280	8466	1628100	1628100	7000	0	488430	1		S	Q22408PH	1	
BRJOYT385W	JOYT 8.5KW ELEC SHWR W	106	21809	11500	11000	750000	750000		0	750000	1		S	JOYT385 W	1	
BRRS12C	RENAISSANCE BASIN TAPS CHROME PLATED	102	21809	6899	6324	958300	958300	5450	0	436026	1		S	RS 1/2 C	1	
Q22408PL	QUINN COMPLA 400X800DC Q22408PL	5	17181	12071	10974	2194900	2194900	7000	0	658470	1		S	Q22408PL	1	
HOSECLIP122032	HOSE CLIP 1A (20MM-32MM)X12MM PER 1	214	23051	0	0	2600	2600	500	0	2470	1		S	79135	1	
K16500	BARLO COMPACT-B 600X500SC Q11605CB 1759 BTU	1	20118	1165	1045	381500	381500	7800	0	83930	1		S	Q11605CB	1	
REX1B	REX1 XTRAFLO BLACK EXT STOPEND	21	61215	0	0	49300	49300	4726	0	26000	1		S	REX1B	1	
REX2B	REX2 XTRAFLO BLACK INT STOPEND	21	61215	0	0	41400	41400	4710	0	21900	1		S	REX2B	1	
HHXXC5015RD	HEP2O PB PIPE RD CONDUIT 15 BARRIER 50MTR	251	23012	12237	12237	1942400	1942400	4800	1500	858540	1		S	HXXC5015 RD	1	
BBBURB42TH	BURLINGTON 2H 560 EDWARDIAN BASIN	262	20120	7250	6528	1000000	1000000	5500	0	450000	1		S	BUR.B4.2TH	1	
POT082OP	OPTIONS 600 SOFT CLOSE SEAT	72	11011	2437	2250	375000	375000	6000	0	150000	1		S	POT082OP	1	
QHP20580RAL	SLIEVE 578 X 800 WHITE	5	17181	15812	14375	2875000	2875000	6250	0	1078125	1		S	QHP20580RAL	1	
BRMT503CP22	GUMMERS 15MM THERMOSTATIC MIXING VALVE 22MM INLETS	110	21809	7979	7314	1108300	1108300	5450	0	504276	1		S	MT503CP-22	1	
BRHOURGLASSSHWRPK	HOURGLASS SHWR PK	110	21809	21960	20130	3050000	3050000	5450	0	1387750	1		S	HOURGLASS SHWR PK	1	
ETSTR508C	ELECTRIC STRAIGHT TOWEL RAIL 500 X 800MM 150W THERMOSTATIC CHROME	11	11011	11035	10186	1697700	1697700	5500	0	763965	1		S	ETSTR508C	1	
ARTICS415	ARCTIC SPRAY JUMBO 415 ML 	215	16180	1066	1066	246500	246500	6000	0	98600	1		S	50050601	5	
BBC20B	AQUACAB 600 BLACK DOUBLE DOOR WALL CABINET	262	20120	16252	14633	2241700	2241700	5500	0	1008765	1		S	C20B	1	
A0601THB	MERLYN 8 SERIES FRAMELESS 1 DOOR QUADRANT INCLUDING MSTONE TRAY 800	43	13051	85316	75313	11767800	11767800	5500	0	5295510	1		S	A0601THB	1	
BRN3HBASGCD	1901 3 HOLE BASIN MIXER WITH POP-UP WASTE	102	21809	18480	16940	2566700	2566700	5450	0	1167848	1		S	N 3HBAS G CD	1	
MCRFPRS02	RADIO PROGRAMMABLE THERMOSTAT	121	13010	8732	7705	1027400	1027400	5500	0	462330	1		S	RFPRS-02	1	1
BBC20G	AQUACAB 600 GREY DOUBLE DOOR WALL CABINET	262	20120	16252	14633	2241700	2241700	5500	0	1008765	1		S	C20G	1	
MCCP150A	UFH CONTROL PACK (150M2)	121	13010	38250	33750	4500000	4500000	5500	0	2025000	1		S	CP150A	1	1
M8P2200	MERLYN 8 SERIES INLINE PANEL 210	45	13051	17632	15564	2432000	2432000	5500	0	1094400	1		S	M8P2200	1	
MC6112023150	MLCP 20X2.25MM PIPE IN CONDUIT (RED)	121	13010	437	386	51500	51500	5500	0	23175	1		S	6112023150	1	50
UV200TWINS	JOULE CYCLONE 200L SOL TWIN SHORT C	141	10152	61519	56597	8202600	8202600	5000	0	4101300	1		S	TCEMVS-0200LFC	1	
BBC20O	AQUACAB 600 OCEAN DOUBLE DOOR WALL CABINET	262	20120	16252	14633	2241700	2241700	5500	0	1008765	1		S	C20O	1	
A10USWH2	ARISTON ANDRIS LUX 10 LTR 2KW U/SINK WATER HEATER 	161	80114	10376	10376	830100	830100	0	0	830100	1		S	3100303	1	
ETSTR510C	ELECTRIC STRAIGHT TOWEL RAIL 500 X 1000MM 150W THERMOSTATIC CHROME 	11	11011	12346	11397	1899500	1899500	5500	0	854775	1		S	ETSTR510C	1	
BBC20W	AQUACAB 600 WHITE DOUBLE DOOR WALL CABINET	262	20120	16252	14633	2241700	2241700	5500	0	1008765	1		S	C20W	1	
BBBT2WSEXTV16	TAY THERMO BATH SHWER MIXER WALL MOUNT EXT SET WITH RIGID RISER & 6" HEAD COMPRIS:	262	20120	0	0	9058300	9058300	1000	1000	7337223	1		S	BT2WS.EXT+V16	1	
BBBT2WSEXTV17	TAY THERMO BATH SHWER MIXER WALL MOUNT EXT SET WITH RIGID RISER & 9" HEAD COMPRIS:	262	20120	0	0	9475000	9475000	1000	1000	7674750	1		S	BT2WS.EXT+V17	1	
BBAF1S	AVON SINGLE OUTLET PARTIALLY EXPOSED SHOWER VALVE WITH FIXED SHOWER ARM	262	20120	0	0	4583300	4583300	1000	0	4124970	1		S	AF1S	1	
K231200	BARLO COMPACT-B 300X1200DC Q22312CB 4484 BTU	1	20118	5060	4625	1255700	1255700	7800	0	276254	1		S	Q22312CB	1	
UV250DHORS	JOULE CYCLONE 250L DIR HOR SHORT D	141	10152	80133	73722	10684400	10684400	5000	0	5342200	1		S	TCIMHD-0250NFD	1	
ETSTR512C	ELECTRIC STRAIGHT TOWEL RAIL 500 X 1200MM 300W THERMOSTATIC CHROME 	11	11011	13674	12622	2103700	2103700	5500	0	946665	1		S	ETSTR512C	1	
BRIRWS1CP	INFRA RED IRWS1-CP AUTO BASIN WALL SPOUT	110	21809	18959	17379	2633300	2633300	5450	0	1198151	1		S	IRWS1-CP	1	
IHEAT14INC	14 ALL INCOLOY IMM + STAT	164	80114	1749	1645	135400	135400	0	0	135400	1		S	09009INC	1	
BBAF3S	AVON 2 OUTLET EXPOSED SHOWER VALVE WITHSHOWER ARM AND FLEXIBLE KIT	262	20120	0	0	5833300	5833300	1000	0	5249970	1		S	AF3S	1	
MC8630014005	MAINCOR MLCP 63X6MM 15M STRAIGHT LENGTH 5M	121	13010	2247	1983	264400	264400	5500	0	118980	1		S	8630014005	1	5
FUR001PU	PURITY FLOOR STANDING 2 DOOR WHITE 600*775*450	93	11011	8883	8200	1366700	1366700	6000	0	546680	1		S	FUR001PU	1	
BRJOYT395W	JOYT 9.5KW ELEC SHWR W	106	21809	13500	12500	750000	750000		0	750000	1		S	JOYT395 W	1	
K16600	BARLO COMPACT-B 600X600SC Q11606CB 2111 BTU	1	20118	1590	1445	453200	453200	7800	0	99704	1		S	Q11606CB	1	
FUR220AS	ASTLEY - MIRROR UNIT - 1 DOOR 600MM PORCELAIN WHITE ASH	91	11011	10778	9949	1658300	1658300	6000	0	663320	1		S	FUR220AS	1	
A15USWH2	ARISTON ANDRIS LUX 15 LTR 2KW U/SINK WATER HEATER 	161	80114	11521	11521	921700	921700	0	0	921700	1		S	3100310	1	
BBBT2WSEXTV60	TAY THERMO BATH SHWER MIXER WALL MOUNT EXT SET WITH RIGID RISER & 12" HEAD COMPRIS:	262	20120	0	0	9975000	9975000	1000	1000	8079750	1		S	BT2WS.EXT+V60	1	
BB40661	BRITTON FINE 1H SEMI-RECESSED 550 BASIN	262	20120	12687	11424	1750000	1750000	5500	0	787500	1		S	40.661	1	
QHP1162RAL	QUINN SLIEVE HSC 433X800 QHP1162RAL	5	17181	13011	11829	2365800	2365800	6250	0	887175	1		S	QHP1162RAL	1	
BBANR15QT	BURLINGTON QT ANGLESEY REGAL DECK BSM	262	20120	0	0	5000000	5000000	1000	0	4500000	1		S	ANR15-QT	1	
UV150IHGS	JOULE CYCLONE 150L IND HG SLIM B	141	10152	107068	98503	14275800	14275800	5000	0	7137900	1		S	TCIMVH-0150SFB	1	
BBBURB43TH	BURLINGTON 3H 560 EDWARDIAN BASIN	262	20120	7250	6528	1000000	1000000	5500	0	450000	1		S	BUR.B4.3TH	1	
M61201P1H	MERLYN 6 SERIES PIVOT DOOR AND INLINE PANEL - 700MM DOOR	46	13051	39801	35134	5489800	5489800	5500	0	2470410	1		S	M61201P1H	1	
BBC30B	AQUACAB 300 BLACK MIRRORED SINGLE DOOR WALL CABINET	262	20120	12022	10825	1658300	1658300	5500	0	746235	1		S	C30B	1	
